name,Company,Address,Link,Content,Update
軟體測試工程師 Software QA Engineer,安盛生科股份有限公司,台北市內湖區基湖路35巷2弄9號6樓,http://www.104.com.tw/job/?jobno=68c39&jobsource=n104bank1,1.規劃測試計畫與測試案例（test case）。 2.建立測試環境，撰寫、維護、改善測試程式。 3.分析測試資料、釐清問題、提出改善建議，並撰寫測試報告。 4.重視團隊合作、溝通。 5.熟悉APP使用、操作。,2018-06-07
網頁遊戲開發工程師(OGD10),資拓宏宇國際股份有限公司,台北市內湖區,http://www.104.com.tw/job/?jobno=68cg3&jobsource=n104bank1,"1.網頁開發，HTML5遊戲開發2.Javascript, TypeScript 開發HTML5遊戲 3.Pixi.js、Unity3D、Cocos2D開發遊戲 4.需熟悉物件導向程式設計 5.需熟悉資料結構，演算法 6.至少熟悉一物件導向程式語言(C++, C# and/or Java)",2018-06-07
軟體測試工程師 Software QA Engineer,香港商丁丁先生股份有限公司台灣分公司,台北市中山區民生西路30號12樓之1,http://www.104.com.tw/job/?jobno=5tynj&jobsource=n104bank1,1.規劃測試計畫與測試案例（test case）。 2.建立測試環境，撰寫、維護、改善測試程式。 3.分析測試資料、釐清問題、提出改善建議，並撰寫測試報告。 4.重視團隊合作、溝通。 5.熟悉APP使用、操作。6.有 PHP codeception 經驗尤佳,2018-06-10
(約聘)專案工程師【大安】,中華系統整合股份有限公司,台北市大安區,http://www.104.com.tw/job/?jobno=5loxr&jobsource=n104bank1,1.協助解決客戶端障礙報修`狀況排除等溝通事項。2.文件資料整理Excel報表產出PPT簡報製作。,2018-06-07
RD10029 電商軟體開發工程師,華碩電腦股份有限公司,台北市北投區中央南路二段35號4、6樓,http://www.104.com.tw/job/?jobno=4jdmy&jobsource=n104bank1,主要職責1.ERP系統開發2.金流串接整合開發3.帳務資料系統開發4.稅務系統串接5.購物流程串接6.購物平台後端資料維護系統開發7.倉庫系統開發8.物流系統串接,2018-05-18
.Net工程師 (儲備幹部),思拓數位有限公司,台北市內湖區,http://www.104.com.tw/job/?jobno=5z22i&jobsource=n104bank1,1.B2C軟體系統(web/app)之分析/設計/研發/測試。 2.熟C#、Asp.Net MVC、Web相關技術、熟 MS SQL Sever 資料庫。 3.對開發金融系統有興趣，喜愛團隊合作。 4.對程式開發工作有熱情者或對技術整合有深度渴望。  ※歡迎主動來電02-25457020分機21與人資彭小姐聯繫^^,2018-06-11
系統開發工程師System Engineer,鉅展事業有限公司,台北市內湖區瑞光路478巷24號8樓,http://www.104.com.tw/job/?jobno=54nij&jobsource=n104bank1,專業能力與經歷（符合多項者佳）1. 程式語言：熟悉ASP.NET（使用C#）。2. 熟悉MVC架構。3. 資料庫系統：熟悉MS SQL Server。4. 熟悉.NET Framework。5. 具備HTML、CSS以及 JavaScript（或jQuery）相關基本知識。6. 有參與Web-Based系統規劃與建置相關經驗。 工作內容描述程式撰寫、協助Web-Based網頁系統建置。,2018-06-06
大數據收集系統工程師,台灣萬和科技有限公司,台北市信義區松高路9號25樓,http://www.104.com.tw/job/?jobno=61ijq&jobsource=n104bank1,1、大學及以上學歷，3-5年開發經驗2、精通Python|PHP|Go，能夠利用其進行大數據的收集和挖掘3、精通Elasticsearch，能夠架構資料模型，實現大數據建模以及數據清洗等4、熟練掌握和使用Mysql，有一定的SQL優化能力，掌握Redis的使用和開發，熟悉至少一種MQ使用,2018-06-08
軟體專案研發工程師,多點科技有限公司,台北市松山區南京東路四段186號3樓之8,http://www.104.com.tw/job/?jobno=59puo&jobsource=n104bank1,"【工作內容】　　1.負責專案中與研發相關之工作　　2.維護與優化核心產品　　3.新技術評估與導入 【本質學能】　　1.二年以上 ASP.NET(C#) 開發能力與經驗　　2.熟悉物件導向系統程式設計　　3.熟悉 HTML / CSS / JavaScript　　4.熟悉 JavaScript Framework/Library (JQuery、ExtJS等）及AJAX技術　　5.熟悉 MSSQL, Oracle等資料庫　　6.參與過中大型軟體專案開發經驗　　7.積極主動、勇於任事、耐心細心等人格特性　　8.對新技術研究與創新軟體開發有高度興趣",2018-06-06
值班網管工程師(OP),強勝有限公司,台北市內湖區瑞湖街36號5樓,http://www.104.com.tw/job/?jobno=5yeh1&jobsource=n104bank1,# 基本條件  1. 認真、細心、主動學習，具有良好的語言溝通和分析能力。 2. 有責任心和團隊合作精神，思維嚴謹，邏輯性強。 3. Windows/Linux  Server系統操作4. 網路系統檢測與監控應用5. 須配合24小時輪班(早/中/晚班) # 工作內容  1. 資料備份執行與監控2. 伺服器管理及維護3. 網路系統檢測與監控 4. 執行公司產品版本更新/還原5. 雲端服務監控6. 服務異常回報7. 24小時輪值8.     其他主管交辦事項,2018-06-06
遊戲軟體工程師（伺服器）,鈦甲數位科技股份有限公司,台北市內湖區瑞光路583巷31號2樓,http://www.104.com.tw/job/?jobno=40cxi&jobsource=n104bank1,工作內容：- 開發遊戲伺服器。- 協助營運部署伺服器。 需求條件：- 1 年以上伺服器開發經驗。- 熟悉任一程式語言。包括但不限於 Python、PHP、C#。- 熟悉任一 RDBMS。包括但不限於 MySQL。- 熟悉任一版本控制系統。包括但不限於 Git。 加分條件：- 熟悉任一 Python Web Framework。包括但不限於 Flask。- 有系統架構與設計經驗。- 熟悉資料庫最佳化。- 熟悉資訊安全。- 熟悉任一雲端平台，包括但不限於 GCP、AWS。,2018-05-22
IOS或安卓APP工程師,火箭科技有限公司,台北市松山區南京東路5段198號4樓-2,http://www.104.com.tw/job/?jobno=5otx1&jobsource=n104bank1,您好，我們協助客戶開發一組交友遊戲APP，需要能維護與開發APP經驗的您！公司採用人性化管理，歡迎您加入我們！1.配合企劃完成產品後續開發，配合業務測試改善。2.持續學習新技術並導入產品開發。3.編寫相關開發文檔、技術資料等。4.Android/ios實務開發經驗.了解Android/ios測試.發佈.上架流程,2018-05-08
軟體設計工程師(NodeJS),伽瑪科技有限公司,台北市內湖區堤頂大道二段475號2樓,http://www.104.com.tw/job/?jobno=665mt&jobsource=n104bank1,"＜＜職務說明＞＞ ＊產品後端平台軟體設計。 ＊編寫程式碼及註解。 ＊執行單元及系統整合測試。  ＜＜職務要求＞＞ ＊熟悉HTML5, CSS3, JavaScript, jQuery等前端相關經驗或一年以上相關開發工作經驗。＊熟悉node.js或有後端開發經驗者佳。＊網路或資料庫(Oracle、SQL)編程。 ＊熟悉websocket、wss、https，了解RSA、MD5、AES、DES等加解密方法，了解設計模式及軟體架構為佳。＊需有良好的溝通能力, 獨立作業的能力, 以及團隊工作的能力。",2018-06-05
軟體設計工程師（Node.JS Server）,伽瑪科技有限公司,台北市內湖區堤頂大道二段475號2樓,http://www.104.com.tw/job/?jobno=61f2f&jobsource=n104bank1,職務說明 ＜＜職務說明＞＞ ＊伺服器軟體設計。 ＊編寫程式碼及註解。 ＊執行單元及系統整合測試。  ＜＜職務要求＞＞ ＊熟悉node.js or Sails開發環境，1年相關工作經驗。＊熟悉非阻塞式單線程、多線程、網路或資料庫(Oracle、SQL)編程，1年相關工作經驗。＊熟悉websocket、wss、https，了解RSA、MD5、AES、DES等加解密方法，了解設計模式及軟體架構為佳。＊有Sails編程經驗者優先考慮。,2018-06-08
富邦行銷/富昇保代-資深程式開發工程師,富邦行銷股份有限公司,台北市中正區襄陽路9號17樓,http://www.104.com.tw/job/?jobno=575rp&jobsource=n104bank1,1.公司資訊系統閞開發與維護，使用NET C# 及SQL、Oracle DB。2.與使用者溝通及協調進行系統規劃分析。3.參與產業資料蒐集及統計分析。,2018-06-06
【國際營運】伺服器遊戲工程師 Server Engineer (Mobile Game),曉數碼股份有限公司,台北市松山區南京東路4段16號,http://www.104.com.tw/job/?jobno=44y37&jobsource=n104bank1,【全球化的時代，共同參與國際化版本開發及營運並將遊戲發展到全世界！】 ◼工作內容• 使⽤ Ruby on Rails 進⾏⼿機遊戲的 API 開發、底層建構• 利用開發技術改進產品維運流程與管理• 新版本程式 Merge 與 Debug • 伺服器設定、維運與效能優化• 資料庫系統開發 ◼開發程式語⾔• Language: Ruby on Rails• Database: MySQL• IaaS: AWS• VCS: Git/GitHub • OS: Linux • 開發環境: Mac,2018-05-17
前端工程師 (Front-end Developer),太奇雲端股份有限公司,台北市大安區,http://www.104.com.tw/job/?jobno=5284c&jobsource=n104bank1,開發前端互動網頁，具備RWD網站開發能力，解決跨瀏覽器相容性與效能的問題。具備自我學習、設計熱忱及良好溝通能力，擁有解決問題的能力，可以獨立作業，建置前端開發環境，對於創新與創造更好使用者體驗，有高度熱誠與興趣者。 1) 熟悉JavaScript、HTML5、CSS3、AJAX、jQuery等前端網頁技術。2) 熟悉RESTful API，使用JSON、XML等資料交換格式。3) 熟悉MVC Framework 開發相關經驗，具備前端程式語言相關經驗 (例如Angular.js/Node.js)。4) 瞭解Linux、Open Source、Docker開發經驗尤佳。5) 瞭解Continuous Integration (CI)、Continuous Deployment (CD)開發經驗尤佳。6) 瞭解Test-Driven Development (TDD)開發經驗尤佳。7) 瞭解gulp/grunt/webpack佳。,2018-06-11
資深軟體工程師(後端),薩摩亞商維德思全球股份有限公司台灣分公司,台北市大安區大安區復興南路二段293-3號5樓之2(復興南路和平東路口),http://www.104.com.tw/job/?jobno=5ogma&jobsource=n104bank1,"工作內容 1. 負責Web系統開發策略制定、架構設計、程式開發、測試、部署及維運 2. Java與AWS之系統架構設計規劃與建置 3. 與設計師密切合作功能開發 4. 撰寫開發技術文件 ●專長/技能 1. 5 年以上Java Application及Java Web Application開發經驗 2.具Javascript 和網頁架構開發經驗 3.熟悉Java Multi-Thread Programming 及 Java Design Patterns、Spring框架、Hibernate、MySQL、Grandle或Maven、RESTful API設計及開發、AWS架構、Linux ●加分項目 1. 具任何Open Source開發經驗，如: Solr, memcache 2. 具Apps應用服務整合技術經驗 3. 熟Git 4. 熟任何NOSQL相關資料庫 5. 具備 OAuth 相關開發或API串接經驗",2018-06-11
軟體設計工程師(內湖),坤眾科技股份有限公司,台北市內湖區陽光街298號3樓,http://www.104.com.tw/job/?jobno=5duek&jobsource=n104bank1,我們作的不只是寫好程式，不僅讓客戶滿意，更滿足自我的成就感，如果你符合下列條件，我們都歡迎您的加入:1.誠徵程式撰寫高手，具備程式開發經驗或對程式開發有興趣者，熟悉ASP.NET者佳。2.熟悉關聯式資料庫(MS SQL、ORACLE...至少一種)，及SQL語法使用經驗。3.我們需要工作態度積極並具備責任感，學習意願強，樂於與人溝通的您，快加入我們團隊。4.工作態度積極具備責任感。5.學習意願強，並樂於與人溝通。,2018-06-07
資訊工程師(Java)-台北,建新國際股份有限公司,台北市中正區台北市忠孝東路2段130號7樓之2,http://www.104.com.tw/job/?jobno=5oyc8&jobsource=n104bank1,"公司正準備更新現行系統，導入Oracle ERP，有機會了解公司各事業單位的業務流程並學習ERP專案導入手法及技術，主要工作內容如下(視工作能力及專案調整)：1. 負責專案客製程式開發2. <JAVA skill >:a.基本    a-1.紮實的Java基礎，File I/O、JDBC、log4j、send mail、ftp等相關API，具有一定規模的專案開發經驗     a-2.熟悉掌握ORACLE、SQL Server等常見資料庫及SQL語法    a-3.熟悉應用Java整合開發環境（IDE）進行Jave軟體開發,例如:Eclipse/NetBeansb.加分    b-1.熟悉Java相關Framework (Spring, Spring MVC, Struts, Hibernate)     b-2.熟悉Linux 操作系統    b-3.git使用經驗 c.License尤佳    c-1. SCJP(OCJP)    c-2. SCWCD (OCPJWCD)3. 控管專案進度並回報。4. 與使用單位建立良好互動關係。5. 維護公司現有系統。6. 主管交辦事項。",2018-06-07
【2018年研發替代役】服務可靠性工程師,寶利拾股份有限公司,台北市中正區羅斯福路二段9號9樓,http://www.104.com.tw/job/?jobno=5v0bd&jobsource=n104bank1,工作內容：•管理 Docker / Kubernetes 集群•設計並部署服務監控策略•需配合輪班所需條件：•一年以上 Web 專案開發經驗•熟悉 Ruby on Rails 或任一網頁框架•熟悉 Linux 伺服器管理基本指令•使用過 AWS / GCP 等任一公有雲平台,2018-06-05
E-網路系統工程師,緯創軟體股份有限公司,台北市內湖區瑞光路302號6樓,http://www.104.com.tw/job/?jobno=5n618&jobsource=n104bank1,"【工作內容】1.電信網路的調試、集成、客製化系統驗證和驗收及故障排除。2.為客戶提供支持服務，作為本地客戶界面、增值業務和維護電信網路設備。3.處理解決案件並向維護/項目主管報告。4.為客戶日常監控現場界面，滿足客戶期望、客戶滿意、及時反應客戶的查詢和要求，並遵循客戶的工作時間和現場規定。 對下列幾項技術有興趣或想從事電信網路/網管服務相關行業者•RedHat Linux系統操作、安裝、配置和故障排除。•資料庫（Oracle是首選)和SQL操作、安裝、配置。•VMWare或雲端系統相關安裝和管理。•Shell腳本，Perl，Python / Java編程方面。•IP網路設備(Router、Switch、Firewall)操作、安裝、配置和故障排除。 【徵求條件】• Knowledge of Unix/Linux and IP routing configuration and troubleshooting• Experience in RedHat Linux & database Admin(Oracle is preferred).• Experience in VMWare or OpenStack installation and administration.• Experience in Shell script, Perl, SQL and Python programming.• A degree in Electronics / Computer Science / Communication engineering• Flexibility in project work and good interpersonal skills• Customer Service attitude and understanding operator business• Good in English (read and speak) 【工作地點】依電信客戶需求分配(辦公地點在大台北地區如內湖, 中和)",2018-06-01
